mode,task_suite,task_id,task_name,episode,initial_state_id,success,timeout,steps,policy_calls,sampled_action_chunks,avg_h,h_distribution_json,actual_wall_total_ms,policy_rpc_wall_total_ms,actual_episode_elapsed_total_ms,actual_policy_total_ms,actual_server_total_ms,actual_predictor_total_ms,actual_batched_teacher_total_ms,actual_contextual_fusion_total_ms,contextual_fusion_translation_disagreement_mean,contextual_fusion_rotation_disagreement_mean,contextual_fusion_gripper_conflict_rate,contextual_fusion_expert_gate_rate,contextual_fusion_phase_expert_rate,actual_harp_residual_total_ms,actual_harp_gripper_event_total_ms
ordered_feedback_current_once,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,344,344,1,0,242,10,10,24.0,"{""20"": 2, ""25"": 8}",1216.7565510608256,1216.7565510608256,6501.812309958041,1090.4842866584659,1197.618963662535,62.08294536918402,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,345,345,1,0,256,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1328.264052979648,1328.264052979648,6670.657515991479,1190.8128438517451,1307.243910152465,68.12727730721235,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,345,345,1,0,256,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1342.537329532206,1342.537329532206,6747.208333108574,1204.778641462326,1322.0527665689588,70.10569097474217,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,336,336,1,0,241,11,11,23.181818181818183,"{""10"": 1, ""20"": 1, ""25"": 9}",1311.2679431214929,1311.2679431214929,7671.954724937677,1178.6496341228485,1290.5595665797591,68.08656081557274,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,336,336,1,0,225,10,10,21.5,"{""10"": 2, ""20"": 1, ""25"": 7}",1207.4177744798362,1207.4177744798362,7449.170944746584,1085.091554094106,1188.5786391794682,62.373724300414324,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,337,337,1,0,227,10,10,23.5,"{""20"": 3, ""25"": 7}",1211.7900191806257,1211.7900191806257,7661.08617791906,1088.773686438799,1193.3003282174468,62.160080298781395,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,337,337,1,0,226,10,10,22.0,"{""10"": 1, ""20"": 3, ""25"": 6}",1215.7650697045028,1215.7650697045028,7569.884671829641,1089.8927203379571,1195.9671243093908,62.65763705596328,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,338,338,1,0,232,10,10,24.0,"{""20"": 2, ""25"": 8}",1211.3412730395794,1211.3412730395794,7499.32995904237,1084.397011436522,1192.384235560894,62.000843696296215,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,338,338,1,0,232,10,10,24.0,"{""20"": 2, ""25"": 8}",1230.4171165451407,1230.4171165451407,7561.742990277708,1103.1562979333103,1210.7819593511522,63.09623271226883,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,339,339,0,1,1000,46,46,21.52173913043478,"{""20"": 32, ""25"": 14}",5631.650655064732,5631.650655064732,22539.64359080419,5043.345714919269,5541.647649370134,292.4875426106155,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,339,339,1,0,249,11,11,22.272727272727273,"{""10"": 1, ""20"": 3, ""25"": 7}",1311.2831078469753,1311.2831078469753,8101.895174011588,1184.5301492139697,1290.1236796751618,66.35632831603289,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,340,340,1,0,215,9,9,23.333333333333332,"{""20"": 3, ""25"": 6}",1105.4894169792533,1105.4894169792533,7370.832092128694,990.4025332070887,1087.8141564317048,56.95725604891777,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,340,340,1,0,219,12,12,17.916666666666668,"{""5"": 3, ""10"": 1, ""20"": 2, ""25"": 6}",1438.5929931886494,1438.5929931886494,7862.4345399439335,1295.6669377163053,1416.456999257207,73.16977111622691,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,341,341,1,0,239,10,10,24.0,"{""20"": 2, ""25"": 8}",1116.937540937215,1116.937540937215,7602.666139137,1014.5289194770157,1099.4828823022544,54.8836188390851,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,341,341,1,0,239,10,10,24.0,"{""20"": 2, ""25"": 8}",1185.406118631363,1185.406118631363,7714.934870135039,1067.0622494071722,1166.9890591874719,61.07297679409385,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,342,342,1,0,242,11,11,22.727272727272727,"{""10"": 1, ""20"": 2, ""25"": 8}",1292.0801807194948,1292.0801807194948,7819.326299242675,1167.061937507242,1271.7627282254398,65.40150241926312,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,342,342,1,0,234,10,10,23.0,"{""15"": 1, ""20"": 2, ""25"": 7}",1182.2484587319195,1182.2484587319195,7522.33210997656,1066.568076144904,1164.1862378455698,61.16095511242747,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,343,343,1,0,232,11,11,21.363636363636363,"{""10"": 2, ""20"": 2, ""25"": 7}",1336.156050208956,1336.156050208956,7666.3414081558585,1197.9002044536173,1316.342867910862,69.26214788109064,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,343,343,1,0,223,11,11,20.90909090909091,"{""5"": 1, ""10"": 1, ""20"": 2, ""25"": 7}",1334.1906545683742,1334.1906545683742,7658.98257214576,1199.9863469973207,1314.3158899620175,68.74421564862132,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,344,344,1,0,237,11,11,22.272727272727273,"{""10"": 1, ""20"": 3, ""25"": 7}",1320.3972862102091,1320.3972862102091,7752.2157356143,1182.352299336344,1300.0940680503845,68.82866797968745,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,344,344,1,0,239,13,13,19.23076923076923,"{""5"": 2, ""10"": 1, ""15"": 1, ""20"": 2, ""25"": 7}",1447.327071800828,1447.327071800828,7980.388301890343,1318.5053844936192,1426.0881342925131,71.49355532601476,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,345,345,1,0,941,45,45,21.0,"{""20"": 36, ""25"": 9}",5027.49769249931,5027.49769249931,20943.21088027209,4572.148349601775,4952.225291635841,245.92807749286294,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,345,345,1,0,249,13,13,18.846153846153847,"{""5"": 2, ""10"": 2, ""20"": 2, ""25"": 7}",1531.2569625675678,1531.2569625675678,8374.180690851063,1380.9480462223291,1507.315709721297,78.54869263246655,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,336,336,1,0,239,11,11,20.90909090909091,"{""15"": 4, ""20"": 1, ""25"": 6}",1346.9550274312496,1346.9550274312496,12055.746635887772,1210.8657201752067,1325.6290964782238,68.1068398989737,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,336,336,1,0,246,12,12,20.833333333333332,"{""15"": 4, ""20"": 2, ""25"": 6}",1471.9122555106878,1471.9122555106878,12276.539439335465,1322.1677839756012,1449.7885056771338,75.23507159203291,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,337,337,0,1,1000,50,50,19.8,"{""10"": 1, ""15"": 5, ""20"": 39, ""25"": 5}",6098.602839745581,6098.602839745581,27057.90497502312,5478.76628767699,6007.925616577268,313.2333504036069,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,337,337,0,1,1000,50,50,19.8,"{""10"": 1, ""15"": 5, ""20"": 39, ""25"": 5}",5969.838162418455,5969.838162418455,27216.5900869295,5383.737845811993,5882.17932311818,302.53377417102456,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,338,338,1,0,233,11,11,20.454545454545453,"{""15"": 4, ""20"": 2, ""25"": 5}",1339.468015357852,1339.468015357852,11900.824305135757,1203.0046042054892,1319.1078444942832,69.75839054211974,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,338,338,1,0,240,12,12,20.0,"{""15"": 4, ""20"": 4, ""25"": 4}",1431.3473403453827,1431.3473403453827,12160.758221056312,1284.3504948541522,1407.1818846277893,72.56480865180492,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,339,1,0,255,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1490.8470581285655,1490.8470581285655,12722.01487282291,1332.4723565019667,1467.7446810528636,77.7850653976202,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,339,1,0,255,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1453.881662338972,1453.881662338972,12468.043670989573,1303.810030221939,1429.7504909336567,74.2179793305695,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,340,340,1,0,234,12,12,19.166666666666668,"{""15"": 6, ""20"": 2, ""25"": 4}",1429.366767872125,1429.366767872125,12109.09154266119,1285.7286920771003,1407.1827689185739,74.30393295362592,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,340,340,1,0,239,12,12,19.166666666666668,"{""5"": 1, ""15"": 4, ""20"": 2, ""25"": 5}",1443.307866808027,1443.307866808027,12187.596856150776,1296.318736858666,1421.4361337944865,73.41814087703824,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,341,341,1,0,239,12,12,20.0,"{""15"": 5, ""20"": 2, ""25"": 5}",1456.5637386403978,1456.5637386403978,12142.789635807276,1307.3109928518534,1433.8431525975466,75.38079423829913,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,341,341,1,0,232,12,12,20.0,"{""15"": 5, ""20"": 2, ""25"": 5}",1460.6691226363182,1460.6691226363182,11983.139396179467,1308.5662638768554,1436.7820583283901,74.27754811942577,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,342,342,1,0,246,12,12,20.0,"{""15"": 5, ""20"": 2, ""25"": 5}",1465.2850478887558,1465.2850478887558,12179.96333912015,1311.792163643986,1442.973972298205,76.34618133306503,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,342,342,1,0,251,13,13,19.615384615384617,"{""5"": 1, ""15"": 4, ""20"": 2, ""25"": 6}",1557.9108875244856,1557.9108875244856,12355.491845868528,1401.252736337483,1534.0308952145278,78.8398184813559,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,343,343,1,0,312,16,16,19.6875,"{""5"": 1, ""15"": 3, ""20"": 7, ""25"": 5}",2007.8394822776318,2007.8394822776318,13762.59951107204,1813.5355929844081,1975.50168633461,101.98116395622492,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,343,343,1,0,287,14,14,20.0,"{""15"": 4, ""20"": 6, ""25"": 4}",1736.3838078454137,1736.3838078454137,13213.829644955695,1551.3874469324946,1709.874258376658,90.11730458587408,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,344,344,1,0,234,12,12,19.583333333333332,"{""5"": 1, ""15"": 3, ""20"": 3, ""25"": 5}",1441.9899773783982,1441.9899773783982,12199.473715852946,1296.8563502654433,1417.889691889286,71.65284175425768,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,344,344,1,0,234,12,12,19.583333333333332,"{""5"": 1, ""15"": 3, ""20"": 3, ""25"": 5}",1452.548272907734,1452.548272907734,12041.22970905155,1303.1709361821413,1429.878926370293,74.75955365225673,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,345,345,1,0,243,12,12,20.0,"{""15"": 4, ""20"": 4, ""25"": 4}",1425.8494595997036,1425.8494595997036,12550.68889586255,1284.1229066252708,1403.4622847102582,72.31407659128308,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,345,345,1,0,248,12,12,20.416666666666668,"{""15"": 4, ""20"": 3, ""25"": 5}",1463.5828514583409,1463.5828514583409,12769.914603792131,1312.7669566310942,1440.4881335794926,75.09300392121077,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,336,336,1,0,177,7,7,24.285714285714285,"{""20"": 1, ""25"": 6}",848.2335805892944,848.2335805892944,6696.545478887856,759.472772013396,834.5787143334746,43.75879280269146,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,336,336,1,0,177,7,7,24.285714285714285,"{""20"": 1, ""25"": 6}",877.1970844827592,877.1970844827592,6569.613820873201,793.5222387313843,864.295621868223,43.8079284504056,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,337,337,1,0,176,8,8,23.75,"{""20"": 2, ""25"": 6}",969.7898449376225,969.7898449376225,6597.516370937228,870.5807365477085,955.3341441787779,49.98147953301668,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,337,337,1,0,176,8,8,23.75,"{""20"": 2, ""25"": 6}",961.3626692444086,961.3626692444086,6697.305435780436,863.7327267788351,947.1872667782009,49.65608473867178,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,338,338,0,1,1000,40,40,24.75,"{""20"": 2, ""25"": 38}",4842.665741220117,4842.665741220117,18405.12224799022,4349.526685662568,4769.867294467986,250.0895238481462,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,338,338,0,1,1000,40,40,24.75,"{""20"": 2, ""25"": 38}",4598.784354981035,4598.784354981035,18300.200594123453,4163.2380075752735,4530.073877889663,225.29497696086764,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,339,1,0,175,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",880.3694196976721,880.3694196976721,6669.355425052345,797.3689730279148,866.4144375361502,43.80616033449769,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,339,1,0,175,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",890.5114745721221,890.5114745721221,6581.087717786431,808.6082427762449,877.5550876744092,45.24978110566735,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,340,340,0,1,1000,41,41,24.146341463414632,"{""5"": 1, ""20"": 3, ""25"": 37}",4992.435411084443,4992.435411084443,18769.447660073638,4490.044387523085,4916.954717133194,252.1379147656262,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,340,340,0,1,1000,40,40,24.75,"{""20"": 2, ""25"": 38}",4859.413538593799,4859.413538593799,18003.091990947723,4363.956123124808,4787.3108820058405,249.19260060414672,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,341,341,1,0,170,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",841.4285718463361,841.4285718463361,6489.04121434316,755.9601943939924,828.9540754631162,43.58750348910689,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,341,341,1,0,170,7,7,23.571428571428573,"{""20"": 2, ""25"": 5}",734.9170111119747,734.9170111119747,6359.314818866551,674.9981474131346,724.0604716353118,34.00539141148329,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,342,342,0,1,1000,47,47,21.06382978723404,"{""15"": 1, ""20"": 35, ""25"": 11}",5500.105279032141,5500.105279032141,19889.32473724708,4979.91325892508,5422.947183251381,279.52454052865505,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,342,342,0,1,1000,48,48,20.625,"{""15"": 1, ""20"": 40, ""25"": 7}",5073.936818167567,5073.936818167567,19741.64878204465,4671.359714120626,4998.566471971571,231.70837154611945,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,343,343,1,0,182,8,8,23.75,"{""20"": 2, ""25"": 6}",821.8045188114047,821.8045188114047,6683.1457717344165,759.9834054708481,809.6378934569657,34.0818022377789,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,343,343,1,0,182,8,8,23.75,"{""20"": 2, ""25"": 6}",957.8117304481566,957.8117304481566,6799.913295079023,860.9413243830204,943.0294577032328,49.65734761208296,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,344,344,1,0,189,8,8,23.75,"{""20"": 2, ""25"": 6}",971.6764041222632,971.6764041222632,6805.496946908534,871.9704523682594,957.1847300976515,50.07924186065793,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,344,344,1,0,189,8,8,23.75,"{""20"": 2, ""25"": 6}",967.7057066000998,967.7057066000998,6756.334022153169,868.3391590602696,953.0994985252619,50.1123215071857,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,345,345,1,0,183,8,8,24.375,"{""20"": 1, ""25"": 7}",968.5715087689459,968.5715087689459,6930.477067828178,869.2134041339159,954.2160439305007,49.92694640532136,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,345,345,1,0,183,8,8,24.375,"{""20"": 1, ""25"": 7}",970.3407813794911,970.3407813794911,6915.254256688058,870.50218321383,955.396840814501,49.66130806133151,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,336,336,1,0,219,11,11,20.454545454545453,"{""15"": 2, ""20"": 6, ""25"": 3}",1339.9213845841587,1339.9213845841587,9648.493342101574,1203.0179155990481,1319.8198536410928,68.97865934297442,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,336,336,1,0,222,11,11,19.545454545454547,"{""5"": 1, ""15"": 2, ""20"": 4, ""25"": 4}",1327.7868195436895,1327.7868195436895,9791.330425068736,1191.672591958195,1307.4502181261778,68.07268830016255,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,337,337,1,0,251,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1473.3243389055133,1473.3243389055133,10024.587847758085,1324.420053511858,1451.8912280909717,75.31602447852492,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,337,337,1,0,251,12,12,20.833333333333332,"{""15"": 2, ""20"": 6, ""25"": 4}",1458.2935483194888,1458.2935483194888,10073.701161891222,1310.867952182889,1436.4402671344578,75.01654094085097,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,338,338,1,0,214,11,11,20.0,"{""15"": 2, ""20"": 7, ""25"": 2}",1346.1862886324525,1346.1862886324525,9542.428503744304,1207.8753225505352,1324.9558471143246,68.76528915017843,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,338,338,1,0,214,11,11,20.0,"{""15"": 2, ""20"": 7, ""25"": 2}",1244.2776416428387,1244.2776416428387,9451.815161854029,1129.074728116393,1225.066383369267,62.097773887217045,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_feedback_current_once,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,339,339,1,0,231,12,12,20.0,"{""5"": 1, ""15"": 2, ""20"": 4, ""25"": 5}",1351.2805523350835,1351.2805523350835,9844.334567897022,1230.8727600611746,1330.3007096983492,66.25254079699516,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,339,339,1,0,232,11,11,20.90909090909091,"{""15"": 2, ""20"": 5, ""25"": 4}",1336.9027562439442,1336.9027562439442,9798.002877738327,1201.0595626197755,1316.0574692301452,69.49047558009624,nan,nan,nan,nan,nan,nan,nan,nan,nan
