mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_midchunk_masked,6,345,345,90,15,15,114.07588375732303,103.30114606767893,112.54203878343105,5.825136788189411,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.16897471249103546,0.1701124906539917,0.32197704911231995,0.1861322522163391,0.1528034657239914],""ordered_continuation_logits"":[1.5929111242294312,1.3571618795394897,0.05133023113012314,-0.19730493426322937],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.09,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,105,20,20,127.3310799151659,113.9982920140028,125.6668153218925,6.306452210992575,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.12410195916891098,0.11722852289676666,0.12520115077495575,0.31832432746887207,0.3151441216468811],""ordered_continuation_logits"":[1.954146146774292,1.867441177368164,1.621288537979126,-0.010040726512670517],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.105,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,125,20,15,123.0165846645832,110.94898404553533,121.17908801883459,6.148161832243204,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.08228019624948502,0.11412031948566437,0.17951162159442902,0.39408156275749207,0.23000629246234894],""ordered_continuation_logits"":[2.41176176071167,1.9518476724624634,1.24605131149292,-0.5384512543678284],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.125,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":true,""nominal_horizon"":20,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":140,""midchunk_monitor_ms"":0.18392177298665047,""midchunk_monitor"":{""replan_gain"":0.036242350935935974,""threshold"":0.027104230597615242,""replan"":true,""variant"":""masked""}}"
ordered_midchunk_masked,6,345,345,140,20,20,115.901960991323,104.84470007941127,114.2796641215682,6.107076071202755,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.08827022463083267,0.07768139243125916,0.16809889674186707,0.341513991355896,0.32443541288375854],""ordered_continuation_logits"":[2.3349409103393555,2.373675584793091,1.3766611814498901,-0.05130216106772423],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.14,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,160,20,20,119.91455918177962,107.60442819446325,118.20664210245013,6.142104975879192,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.21304863691329956,0.06887876242399216,0.1442711353302002,0.41796502470970154,0.15583641827106476],""ordered_continuation_logits"":[1.3066458702087402,2.3442227840423584,1.3805891275405884,-0.9865908622741699],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.16,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,180,20,20,122.5536996498704,109.9271778948605,120.46011304482818,6.300690118223429,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1355109065771103,0.1720171421766281,0.14913016557693481,0.335405558347702,0.20793624222278595],""ordered_continuation_logits"":[1.8530867099761963,1.3926737308502197,1.2929191589355469,-0.47810885310173035],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.18,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,200,20,20,121.49496516212821,109.26719242706895,119.75041683763266,6.269690115004778,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.13121655583381653,0.14317217469215393,0.12621335685253143,0.3005625009536743,0.2988353967666626],""ordered_continuation_logits"":[1.8902448415756226,1.6229665279388428,1.557951807975769,-0.005762841552495956],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.2,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,220,20,20,120.72262493893504,108.80561592057347,119.07465802505612,6.197821814566851,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.2426397204399109,0.1369512379169464,0.25306767225265503,0.2612159252166748,0.10612538456916809],""ordered_continuation_logits"":[1.1382614374160767,1.510754108428955,0.3726344704627991,-0.9007262587547302],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.22,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":235,""midchunk_monitor_ms"":0.1763477921485901,""midchunk_monitor"":{""replan_gain"":-0.20661422610282898,""threshold"":0.027104230597615242,""replan"":false,""variant"":""masked""}}"
ordered_midchunk_masked,6,345,345,240,20,20,119.9508192948997,107.83733194693923,118.1036769412458,6.042211782187223,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.16419419646263123,0.1320440024137497,0.17419107258319855,0.31289809942245483,0.2166726440191269],""ordered_continuation_logits"":[1.6273465156555176,1.673304557800293,1.111914038658142,-0.3674900233745575],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.24,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,260,20,20,123.07194760069251,110.2102748118341,121.15483870729804,6.261391099542379,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.12606731057167053,0.09710697829723358,0.1859923005104065,0.32037320733070374,0.27046021819114685],""ordered_continuation_logits"":[1.9361873865127563,2.0794029235839844,1.155828833580017,-0.16936153173446655],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.26,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,280,20,10,121.36974511668086,109.03605306521058,119.59155090153217,6.169350817799568,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.13538587093353271,0.09220869839191437,0.17965617775917053,0.32264238595962524,0.27010688185691833],""ordered_continuation_logits"":[1.854154348373413,2.125455141067505,1.193726658821106,-0.1777268350124359],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.28,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":true,""nominal_horizon"":20,""midchunk_check_after"":10,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":290,""midchunk_monitor_ms"":0.16975216567516327,""midchunk_monitor"":{""replan_gain"":0.13548709452152252,""threshold"":0.027104230597615242,""replan"":true,""variant"":""masked""}}"
ordered_midchunk_masked,6,345,345,290,25,25,119.3171739578247,107.60514717549086,117.69944475963712,6.006385665386915,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.15050162374973297,0.0656191036105156,0.11867628246545792,0.3076600134372711,0.3575429618358612],""ordered_continuation_logits"":[1.7306722402572632,2.4803881645202637,1.7236926555633545,0.15026021003723145],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.29,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,315,20,20,118.30941075459123,106.46241018548608,116.70246999710798,5.916815716773272,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1818353533744812,0.12054234743118286,0.18621310591697693,0.3919757902622223,0.11943342536687851],""ordered_continuation_logits"":[1.5039620399475098,1.7556768655776978,1.010278344154358,-1.1884411573410034],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.315,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_transformer,6,345,345,10,25,25,128.38591914623976,114.93528401479125,125.78900204971433,6.3431961461901665,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1626272350549698,0.14361225068569183,0.15683647990226746,0.24083395302295685,0.2960900664329529],""ordered_continuation_logits"":[1.6388087272644043,1.575009822845459,1.230652928352356,0.20655608177185059],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,35,15,15,117.44579579681158,105.99085921421647,115.56369299069047,6.09259307384491,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10810498148202896,0.21132028102874756,0.2680407166481018,0.2660031020641327,0.14653098583221436],""ordered_continuation_logits"":[2.110245704650879,1.1695626974105835,0.43117988109588623,-0.5962709784507751],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,50,25,25,120.32818328589201,108.39852597564459,118.64145612344146,6.202011834830046,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11485476791858673,0.10289370268583298,0.20957320928573608,0.23025983572006226,0.342418372631073],""ordered_continuation_logits"":[2.042083263397217,2.028479814529419,1.0052509307861328,0.3968249261379242],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,75,15,15,125.54740905761719,112.25865874439478,123.26685013249516,6.159572396427393,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10863176733255386,0.17487496137619019,0.2941853404045105,0.21234293282032013,0.20996500551700592],""ordered_continuation_logits"":[2.1047937870025635,1.4102976322174072,0.361524760723114,-0.011261697858572006],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,90,25,25,126.55472522601485,113.83100086823106,124.68426488339901,6.238346919417381,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10376105457544327,0.148391455411911,0.22453700006008148,0.19537313282489777,0.32793736457824707],""ordered_continuation_logits"":[2.156116247177124,1.6173453330993652,0.8461345434188843,0.5179112553596497],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,115,20,20,123.00876993685961,110.55128369480371,121.20771408081055,6.0983519069850445,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.08304484933614731,0.11032126098871231,0.17373791337013245,0.46451887488365173,0.1683771312236786],""ordered_continuation_logits"":[2.4016778469085693,1.9894733428955078,1.2927581071853638,-1.0147960186004639],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.115,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,135,20,20,121.99473101645708,110.66734977066517,120.12105016037822,6.215064320713282,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.07870438694953918,0.0830792486667633,0.18680855631828308,0.3551838994026184,0.296223908662796],""ordered_continuation_logits"":[2.4600820541381836,2.311481475830078,1.249051570892334,-0.181520015001297],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.135,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,155,20,20,122.53095675259829,111.13616824150085,120.63932977616787,6.216688081622124,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.178049236536026,0.061414290219545364,0.13476373255252838,0.43938490748405457,0.1863877773284912],""ordered_continuation_logits"":[1.5296201705932617,2.5163815021514893,1.5354641675949097,-0.8575464487075806],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.155,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,175,20,20,125.48806285485625,113.25926380231977,123.7542456947267,6.169183179736137,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14893314242362976,0.15081188082695007,0.16427122056484222,0.3488166332244873,0.18716710805892944],""ordered_continuation_logits"":[1.7429932355880737,1.5354113578796387,1.1825851202011108,-0.6225446462631226],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,195,25,25,119.24373544752598,107.22614219412208,117.54762101918459,6.138267926871777,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1382177621126175,0.11531341820955276,0.1697807013988495,0.2642689347267151,0.31241926550865173],""ordered_continuation_logits"":[1.8301723003387451,1.8677000999450684,1.2227941751480103,0.1673787534236908],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.195,""budget_fraction"":0.5}"
ordered_transformer,6,345,345,220,20,20,134.85048105940223,122.49235436320305,133.02194606512785,4.4219172559678555,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11918782442808151,0.11909130215644836,0.16159209609031677,0.38242098689079285,0.21770773828029633],""ordered_continuation_logits"":[2.0001437664031982,1.8556896448135376,1.312069058418274,-0.5633686780929565],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.22,""budget_fraction"":0.5}"
